SN,open,high,low,close,change,pct_change,turnover,date
4897,334.26,334.26,334.26,334.26,0.00,0.00,0.00,2001-05-21
4898,364.19,364.19,364.19,364.19,0.00,0.00,0.00,2001-05-18
4899,329.80,329.80,329.80,329.80,0.00,0.00,0.00,2001-05-17
4900,332.84,332.84,332.84,332.84,0.00,0.00,0.00,2001-05-16
4901,344.02,344.02,344.02,344.02,0.00,0.00,0.00,2001-05-15
4902,351.08,351.08,351.08,351.08,0.00,0.00,0.00,2001-05-14
4903,355.60,355.60,355.60,355.60,0.00,0.00,0.00,2001-05-11
4904,358.28,358.28,358.28,358.28,0.00,0.00,0.00,2001-05-10
4905,360.81,360.81,360.81,360.81,0.00,0.00,0.00,2001-05-09
4906,364.63,364.63,364.63,364.63,0.00,0.00,0.00,2001-05-08
4907,365.25,365.25,365.25,365.25,0.00,0.00,0.00,2001-05-04
4908,365.20,365.20,365.20,365.20,0.00,0.00,0.00,2001-05-03
4909,366.98,366.98,366.98,366.98,0.00,0.00,0.00,2001-05-02
4910,366.73,366.73,366.73,366.73,0.00,0.00,0.00,2001-05-01
4911,368.38,368.38,368.38,368.38,0.00,0.00,0.00,2001-04-30
4912,367.98,367.98,367.98,367.98,0.00,0.00,0.00,2001-04-27
4913,366.52,366.52,366.52,366.52,0.00,0.00,0.00,2001-04-26
4914,365.84,365.84,365.84,365.84,0.00,0.00,0.00,2001-04-25
4915,366.13,366.13,366.13,366.13,0.00,0.00,0.00,2001-04-24
4916,365.58,365.58,365.58,365.58,0.00,0.00,0.00,2001-04-23
4917,366.78,366.78,366.78,366.78,0.00,0.00,0.00,2001-04-20
4918,366.39,366.39,366.39,366.39,0.00,0.00,0.00,2001-04-19
4919,367.37,367.37,367.37,367.37,0.00,0.00,0.00,2001-04-18
4920,366.21,366.21,366.21,366.21,0.00,0.00,0.00,2001-04-17
4921,366.60,366.60,366.60,366.60,0.00,0.00,0.00,2001-04-16
4922,369.05,369.05,369.05,369.05,0.00,0.00,0.00,2001-04-13
4923,370.31,370.31,370.31,370.31,0.00,0.00,0.00,2001-04-12
4924,369.99,369.99,369.99,369.99,0.00,0.00,0.00,2001-04-11
4925,372.62,372.62,372.62,372.62,0.00,0.00,0.00,2001-04-10
4926,409.56,409.56,409.56,409.56,0.00,0.00,0.00,2001-04-09
4927,374.58,374.58,374.58,374.58,0.00,0.00,0.00,2001-04-06
4928,372.86,372.86,372.86,372.86,0.00,0.00,0.00,2001-04-05
4929,376.97,376.97,376.97,376.97,0.00,0.00,0.00,2001-04-04
4930,375.95,375.95,375.95,375.95,0.00,0.00,0.00,2001-04-03
4931,386.87,386.87,386.87,386.87,0.00,0.00,0.00,2001-03-30
4932,378.01,378.01,378.01,378.01,0.00,0.00,0.00,2001-03-29
4933,375.07,375.07,375.07,375.07,0.00,0.00,0.00,2001-03-28
4934,373.97,373.97,373.97,373.97,0.00,0.00,0.00,2001-03-27
4935,382.58,382.58,382.58,382.58,0.00,0.00,0.00,2001-03-26
4936,376.98,376.98,376.98,376.98,0.00,0.00,0.00,2001-03-23
4937,377.48,377.48,377.48,377.48,0.00,0.00,0.00,2001-03-22
4938,378.49,378.49,378.49,378.49,0.00,0.00,0.00,2001-03-21
4939,385.45,385.45,385.45,385.45,0.00,0.00,0.00,2001-03-20
4940,388.40,388.40,388.40,388.40,0.00,0.00,0.00,2001-03-19
4941,390.20,390.20,390.20,390.20,0.00,0.00,0.00,2001-03-16
4942,390.88,390.88,390.88,390.88,0.00,0.00,0.00,2001-03-15
4943,391.88,391.88,391.88,391.88,0.00,0.00,0.00,2001-03-14
4944,395.85,395.85,395.85,395.85,0.00,0.00,0.00,2001-03-13
4945,397.61,397.61,397.61,397.61,0.00,0.00,0.00,2001-03-12
4946,396.26,396.26,396.26,396.26,0.00,0.00,0.00,2001-03-08
4947,393.24,393.24,393.24,393.24,0.00,0.00,0.00,2001-03-07
4948,393.60,393.60,393.60,393.60,0.00,0.00,0.00,2001-03-06
4949,391.59,391.59,391.59,391.59,0.00,0.00,0.00,2001-03-05
4950,377.20,377.20,377.20,377.20,0.00,0.00,0.00,2001-03-02
4951,375.17,375.17,375.17,375.17,0.00,0.00,0.00,2001-03-01
4952,375.29,375.29,375.29,375.29,0.00,0.00,0.00,2001-02-28
4953,398.00,398.00,398.00,398.00,0.00,0.00,0.00,2001-02-27
4954,402.55,402.55,402.55,402.55,0.00,0.00,0.00,2001-02-23
4955,415.10,415.10,415.10,415.10,0.00,0.00,0.00,2001-02-22
4956,424.92,424.92,424.92,424.92,0.00,0.00,0.00,2001-02-20
4957,430.77,430.77,430.77,430.77,0.00,0.00,0.00,2001-02-19
4958,431.45,431.45,431.45,431.45,0.00,0.00,0.00,2001-02-16
4959,439.41,439.41,439.41,439.41,0.00,0.00,0.00,2001-02-15
4960,443.35,443.35,443.35,443.35,0.00,0.00,0.00,2001-02-14
4961,452.53,452.53,452.53,452.53,0.00,0.00,0.00,2001-02-13
4962,451.57,451.57,451.57,451.57,0.00,0.00,0.00,2001-02-12
4963,455.34,455.34,455.34,455.34,0.00,0.00,0.00,2001-02-09
4964,458.73,458.73,458.73,458.73,0.00,0.00,0.00,2001-02-08
4965,460.85,460.85,460.85,460.85,0.00,0.00,0.00,2001-02-07
4966,464.01,464.01,464.01,464.01,0.00,0.00,0.00,2001-02-06
4967,462.52,462.52,462.52,462.52,0.00,0.00,0.00,2001-02-05
4968,465.39,465.39,465.39,465.39,0.00,0.00,0.00,2001-02-02
4969,467.02,467.02,467.02,467.02,0.00,0.00,0.00,2001-02-01
4970,468.07,468.07,468.07,468.07,0.00,0.00,0.00,2001-01-31
4971,468.41,468.41,468.41,468.41,0.00,0.00,0.00,2001-01-30
4972,467.35,467.35,467.35,467.35,0.00,0.00,0.00,2001-01-26
4973,465.37,465.37,465.37,465.37,0.00,0.00,0.00,2001-01-25
4974,460.50,460.50,460.50,460.50,0.00,0.00,0.00,2001-01-24
4975,460.79,460.79,460.79,460.79,0.00,0.00,0.00,2001-01-23
4976,459.28,459.28,459.28,459.28,0.00,0.00,0.00,2001-01-22
4977,458.37,458.37,458.37,458.37,0.00,0.00,0.00,2001-01-19
4978,458.82,458.82,458.82,458.82,0.00,0.00,0.00,2001-01-18
4979,460.29,460.29,460.29,460.29,0.00,0.00,0.00,2001-01-17
4980,460.86,460.86,460.86,460.86,0.00,0.00,0.00,2001-01-16
4981,462.59,462.59,462.59,462.59,0.00,0.00,0.00,2001-01-15
4982,464.76,464.76,464.76,464.76,0.00,0.00,0.00,2001-01-12
4983,468.40,468.40,468.40,468.40,0.00,0.00,0.00,2001-01-10
4984,474.52,474.52,474.52,474.52,0.00,0.00,0.00,2001-01-09
4985,479.23,479.23,479.23,479.23,0.00,0.00,0.00,2001-01-08
4986,482.20,482.20,482.20,482.20,0.00,0.00,0.00,2001-01-05
4987,486.56,486.56,486.56,486.56,0.00,0.00,0.00,2001-01-04
4988,486.58,486.58,486.58,486.58,0.00,0.00,0.00,2001-01-03
4989,486.09,486.09,486.09,486.09,0.00,0.00,0.00,2001-01-02
4990,487.26,487.26,487.26,487.26,0.00,0.00,0.00,2001-01-01
4991,488.01,488.01,488.01,488.01,0.00,0.00,0.00,2000-12-31
4992,489.03,489.03,489.03,489.03,0.00,0.00,0.00,2000-12-27
4993,493.40,493.40,493.40,493.40,0.00,0.00,0.00,2000-12-26
4994,494.71,494.71,494.71,494.71,0.00,0.00,0.00,2000-12-25
4995,489.07,489.07,489.07,489.07,0.00,0.00,0.00,2000-12-22
4996,489.74,489.74,489.74,489.74,0.00,0.00,0.00,2000-12-21
4997,488.50,488.50,488.50,488.50,0.00,0.00,0.00,2000-12-20
4998,488.50,488.50,488.50,488.50,0.00,0.00,0.00,2000-12-19
4999,487.40,487.40,487.40,487.40,0.00,0.00,0.00,2000-12-18
5000,486.05,486.05,486.05,486.05,0.00,0.00,0.00,2000-12-15
5001,484.53,484.53,484.53,484.53,0.00,0.00,0.00,2000-12-14
5002,488.01,488.01,488.01,488.01,0.00,0.00,0.00,2000-12-13
5003,489.74,489.74,489.74,489.74,0.00,0.00,0.00,2000-12-12
5004,495.65,495.65,495.65,495.65,0.00,0.00,0.00,2000-12-11
5005,494.22,494.22,494.22,494.22,0.00,0.00,0.00,2000-12-08
5006,497.24,497.24,497.24,497.24,0.00,0.00,0.00,2000-12-07
5007,500.48,500.48,500.48,500.48,0.00,0.00,0.00,2000-12-06
5008,502.75,502.75,502.75,502.75,0.00,0.00,0.00,2000-12-05
5009,508.98,508.98,508.98,508.98,0.00,0.00,0.00,2000-12-04
5010,508.58,508.58,508.58,508.58,0.00,0.00,0.00,2000-12-01
5011,502.85,502.85,502.85,502.85,0.00,0.00,0.00,2000-11-30
5012,489.32,489.32,489.32,489.32,0.00,0.00,0.00,2000-11-29
5013,510.86,510.86,510.86,510.86,0.00,0.00,0.00,2000-11-28
5014,533.96,533.96,533.96,533.96,0.00,0.00,0.00,2000-11-27
5015,543.85,543.85,543.85,543.85,0.00,0.00,0.00,2000-11-24
5016,545.82,545.82,545.82,545.82,0.00,0.00,0.00,2000-11-23
5017,544.94,544.94,544.94,544.94,0.00,0.00,0.00,2000-11-22
5018,544.14,544.14,544.14,544.14,0.00,0.00,0.00,2000-11-21
5019,543.44,543.44,543.44,543.44,0.00,0.00,0.00,2000-11-20
5020,540.28,540.28,540.28,540.28,0.00,0.00,0.00,2000-11-17
5021,526.90,526.90,526.90,526.90,0.00,0.00,0.00,2000-11-16
5022,519.33,519.33,519.33,519.33,0.00,0.00,0.00,2000-11-15
5023,513.70,513.70,513.70,513.70,0.00,0.00,0.00,2000-11-14
5024,507.51,507.51,507.51,507.51,0.00,0.00,0.00,2000-11-13
5025,505.91,505.91,505.91,505.91,0.00,0.00,0.00,2000-11-10
5026,499.11,499.11,499.11,499.11,0.00,0.00,0.00,2000-11-09
5027,493.94,493.94,493.94,493.94,0.00,0.00,0.00,2000-11-07
5028,482.93,482.93,482.93,482.93,0.00,0.00,0.00,2000-11-06
5029,475.43,475.43,475.43,475.43,0.00,0.00,0.00,2000-11-03
5030,472.48,472.48,472.48,472.48,0.00,0.00,0.00,2000-11-02
5031,472.02,472.02,472.02,472.02,0.00,0.00,0.00,2000-11-01
5032,468.76,468.76,468.76,468.76,0.00,0.00,0.00,2000-10-31
5033,471.55,471.55,471.55,471.55,0.00,0.00,0.00,2000-10-30
5034,476.90,476.90,476.90,476.90,0.00,0.00,0.00,2000-10-25
5035,479.66,479.66,479.66,479.66,0.00,0.00,0.00,2000-10-24
5036,475.38,475.38,475.38,475.38,0.00,0.00,0.00,2000-10-23
5037,471.12,471.12,471.12,471.12,0.00,0.00,0.00,2000-10-20
5038,463.71,463.71,463.71,463.71,0.00,0.00,0.00,2000-10-19
5039,453.46,453.46,453.46,453.46,0.00,0.00,0.00,2000-10-18
5040,440.97,440.97,440.97,440.97,0.00,0.00,0.00,2000-10-17
5041,433.92,433.92,433.92,433.92,0.00,0.00,0.00,2000-10-16
5042,429.46,429.46,429.46,429.46,0.00,0.00,0.00,2000-10-13
5043,430.22,430.22,430.22,430.22,0.00,0.00,0.00,2000-10-03
5044,427.76,427.76,427.76,427.76,0.00,0.00,0.00,2000-10-02
5045,423.90,423.90,423.90,423.90,0.00,0.00,0.00,2000-09-29
5046,423.70,423.70,423.70,423.70,0.00,0.00,0.00,2000-09-27
5047,421.56,421.56,421.56,421.56,0.00,0.00,0.00,2000-09-26
5048,421.38,421.38,421.38,421.38,0.00,0.00,0.00,2000-09-25
5049,422.01,422.01,422.01,422.01,0.00,0.00,0.00,2000-09-22
5050,421.70,421.70,421.70,421.70,0.00,0.00,0.00,2000-09-21
5051,421.60,421.60,421.60,421.60,0.00,0.00,0.00,2000-09-20
5052,419.60,419.60,419.60,419.60,0.00,0.00,0.00,2000-09-19
5053,417.35,417.35,417.35,417.35,0.00,0.00,0.00,2000-09-18
5054,421.18,421.18,421.18,421.18,0.00,0.00,0.00,2000-09-15
5055,419.74,419.74,419.74,419.74,0.00,0.00,0.00,2000-09-14
5056,417.24,417.24,417.24,417.24,0.00,0.00,0.00,2000-09-13
5057,408.91,408.91,408.91,408.91,0.00,0.00,0.00,2000-09-11
5058,395.27,395.27,395.27,395.27,0.00,0.00,0.00,2000-09-08
5059,404.65,404.65,404.65,404.65,0.00,0.00,0.00,2000-09-07
5060,401.43,401.43,401.43,401.43,0.00,0.00,0.00,2000-09-06
5061,410.60,410.60,410.60,410.60,0.00,0.00,0.00,2000-09-05
5062,417.92,417.92,417.92,417.92,0.00,0.00,0.00,2000-09-04
5063,419.86,419.86,419.86,419.86,0.00,0.00,0.00,2000-09-01
5064,423.63,423.63,423.63,423.63,0.00,0.00,0.00,2000-08-31
5065,422.74,422.74,422.74,422.74,0.00,0.00,0.00,2000-08-30
5066,425.27,425.27,425.27,425.27,0.00,0.00,0.00,2000-08-29
5067,421.11,421.11,421.11,421.11,0.00,0.00,0.00,2000-08-28
5068,416.94,416.94,416.94,416.94,0.00,0.00,0.00,2000-08-25
5069,406.06,406.06,406.06,406.06,0.00,0.00,0.00,2000-08-24
5070,400.09,400.09,400.09,400.09,0.00,0.00,0.00,2000-08-23
5071,389.03,389.03,389.03,389.03,0.00,0.00,0.00,2000-08-21
5072,373.99,373.99,373.99,373.99,0.00,0.00,0.00,2000-08-18
5073,369.29,369.29,369.29,369.29,0.00,0.00,0.00,2000-08-17
5074,364.24,364.24,364.24,364.24,0.00,0.00,0.00,2000-08-14
5075,362.67,362.67,362.67,362.67,0.00,0.00,0.00,2000-08-11
5076,358.98,358.98,358.98,358.98,0.00,0.00,0.00,2000-08-10
5077,358.66,358.66,358.66,358.66,0.00,0.00,0.00,2000-08-09
5078,357.35,357.35,357.35,357.35,0.00,0.00,0.00,2000-08-08
5079,356.81,356.81,356.81,356.81,0.00,0.00,0.00,2000-08-07
5080,356.07,356.07,356.07,356.07,0.00,0.00,0.00,2000-08-04
5081,325.26,325.26,325.26,325.26,0.00,0.00,0.00,2000-08-03
5082,355.41,355.41,355.41,355.41,0.00,0.00,0.00,2000-08-02
5083,355.49,355.49,355.49,355.49,0.00,0.00,0.00,2000-08-01
5084,355.56,355.56,355.56,355.56,0.00,0.00,0.00,2000-07-31
5085,356.44,356.44,356.44,356.44,0.00,0.00,0.00,2000-07-28
5086,356.03,356.03,356.03,356.03,0.00,0.00,0.00,2000-07-27
5087,354.39,354.39,354.39,354.39,0.00,0.00,0.00,2000-07-26
5088,354.84,354.84,354.84,354.84,0.00,0.00,0.00,2000-07-25
5089,354.81,354.81,354.81,354.81,0.00,0.00,0.00,2000-07-24
5090,356.11,356.11,356.11,356.11,0.00,0.00,0.00,2000-07-21
5091,356.67,356.67,356.67,356.67,0.00,0.00,0.00,2000-07-20
5092,356.47,356.47,356.47,356.47,0.00,0.00,0.00,2000-07-19
5093,355.91,355.91,355.91,355.91,0.00,0.00,0.00,2000-07-18
5094,358.06,358.06,358.06,358.06,0.00,0.00,0.00,2000-07-17
5095,360.70,360.70,360.70,360.70,0.00,0.00,0.00,2000-07-14
5096,359.11,359.11,359.11,359.11,0.00,0.00,0.00,2000-07-13
5097,353.85,353.85,353.85,353.85,0.00,0.00,0.00,2000-07-12
5098,351.62,351.62,351.62,351.62,0.00,0.00,0.00,2000-07-11
5099,349.26,349.26,349.26,349.26,0.00,0.00,0.00,2000-07-10
5100,345.12,345.12,345.12,345.12,0.00,0.00,0.00,2000-07-07
5101,342.47,342.47,342.47,342.47,0.00,0.00,0.00,2000-07-06
5102,340.76,340.76,340.76,340.76,0.00,0.00,0.00,2000-07-05
5103,340.47,340.47,340.47,340.47,0.00,0.00,0.00,2000-07-04
5104,338.90,338.90,338.90,338.90,0.00,0.00,0.00,2000-07-03
5105,373.46,373.46,373.46,373.46,0.00,0.00,0.00,2000-06-30
5106,337.82,337.82,337.82,337.82,0.00,0.00,0.00,2000-06-29
5107,338.16,338.16,338.16,338.16,0.00,0.00,0.00,2000-06-28
5108,337.78,337.78,337.78,337.78,0.00,0.00,0.00,2000-06-27
5109,338.05,338.05,338.05,338.05,0.00,0.00,0.00,2000-06-26
5110,338.10,338.10,338.10,338.10,0.00,0.00,0.00,2000-06-23
5111,338.21,338.21,338.21,338.21,0.00,0.00,0.00,2000-06-22
5112,338.48,338.48,338.48,338.48,0.00,0.00,0.00,2000-06-21
5113,339.02,339.02,339.02,339.02,0.00,0.00,0.00,2000-06-20
5114,338.46,338.46,338.46,338.46,0.00,0.00,0.00,2000-06-19
5115,340.38,340.38,340.38,340.38,0.00,0.00,0.00,2000-06-16
5116,339.24,339.24,339.24,339.24,0.00,0.00,0.00,2000-06-15
5117,338.76,338.76,338.76,338.76,0.00,0.00,0.00,2000-06-14
5118,339.40,339.40,339.40,339.40,0.00,0.00,0.00,2000-06-13
5119,339.20,339.20,339.20,339.20,0.00,0.00,0.00,2000-06-12
5120,340.07,340.07,340.07,340.07,0.00,0.00,0.00,2000-06-09
5121,340.54,340.54,340.54,340.54,0.00,0.00,0.00,2000-06-08
5122,340.86,340.86,340.86,340.86,0.00,0.00,0.00,2000-06-07
5123,341.48,341.48,341.48,341.48,0.00,0.00,0.00,2000-06-06
5124,342.20,342.20,342.20,342.20,0.00,0.00,0.00,2000-06-05
5125,342.73,342.73,342.73,342.73,0.00,0.00,0.00,2000-06-02
5126,343.41,343.41,343.41,343.41,0.00,0.00,0.00,2000-06-01
5127,343.49,343.49,343.49,343.49,0.00,0.00,0.00,2000-05-31
5128,343.99,343.99,343.99,343.99,0.00,0.00,0.00,2000-05-30
5129,344.09,344.09,344.09,344.09,0.00,0.00,0.00,2000-05-29
5130,343.88,343.88,343.88,343.88,0.00,0.00,0.00,2000-05-26
5131,343.98,343.98,343.98,343.98,0.00,0.00,0.00,2000-05-25
5132,345.07,345.07,345.07,345.07,0.00,0.00,0.00,2000-05-24
5133,345.10,345.10,345.10,345.10,0.00,0.00,0.00,2000-05-23
5134,345.09,345.09,345.09,345.09,0.00,0.00,0.00,2000-05-22
5135,347.73,347.73,347.73,347.73,0.00,0.00,0.00,2000-05-19
5136,347.15,347.15,347.15,347.15,0.00,0.00,0.00,2000-05-17
5137,347.20,347.20,347.20,347.20,0.00,0.00,0.00,2000-05-16
5138,347.70,347.70,347.70,347.70,0.00,0.00,0.00,2000-05-15
5139,364.22,364.22,364.22,364.22,0.00,0.00,0.00,2000-05-12
5140,364.81,364.81,364.81,364.81,0.00,0.00,0.00,2000-05-11
5141,364.46,364.46,364.46,364.46,0.00,0.00,0.00,2000-05-10
5142,349.80,349.80,349.80,349.80,0.00,0.00,0.00,2000-05-09
5143,349.20,349.20,349.20,349.20,0.00,0.00,0.00,2000-05-08
5144,347.22,347.22,347.22,347.22,0.00,0.00,0.00,2000-05-05
5145,346.64,346.64,346.64,346.64,0.00,0.00,0.00,2000-05-04
5146,361.28,361.28,361.28,361.28,0.00,0.00,0.00,2000-05-03
5147,348.79,348.79,348.79,348.79,0.00,0.00,0.00,2000-05-02
5148,349.54,349.54,349.54,349.54,0.00,0.00,0.00,2000-05-01
5149,350.70,350.70,350.70,350.70,0.00,0.00,0.00,2000-04-28
5150,350.88,350.88,350.88,350.88,0.00,0.00,0.00,2000-04-27
5151,354.60,354.60,354.60,354.60,0.00,0.00,0.00,2000-04-26
5152,368.91,368.91,368.91,368.91,0.00,0.00,0.00,2000-04-25
5153,354.37,354.37,354.37,354.37,0.00,0.00,0.00,2000-04-24
5154,349.71,349.71,349.71,349.71,0.00,0.00,0.00,2000-04-21
5155,346.67,346.67,346.67,346.67,0.00,0.00,0.00,2000-04-20
5156,341.58,341.58,341.58,341.58,0.00,0.00,0.00,2000-04-19
5157,338.41,338.41,338.41,338.41,0.00,0.00,0.00,2000-04-18
5158,333.40,333.40,333.40,333.40,0.00,0.00,0.00,2000-04-17
5159,333.61,333.61,333.61,333.61,0.00,0.00,0.00,2000-04-14
5160,331.76,331.76,331.76,331.76,0.00,0.00,0.00,2000-04-11
5161,332.93,332.93,332.93,332.93,0.00,0.00,0.00,2000-04-10
5162,331.88,331.88,331.88,331.88,0.00,0.00,0.00,2000-04-07
5163,346.78,346.78,346.78,346.78,0.00,0.00,0.00,2000-04-06
5164,332.20,332.20,332.20,332.20,0.00,0.00,0.00,2000-04-05
5165,328.36,328.36,328.36,328.36,0.00,0.00,0.00,2000-04-03
5166,330.06,330.06,330.06,330.06,0.00,0.00,0.00,2000-03-31
5167,328.75,328.75,328.75,328.75,0.00,0.00,0.00,2000-03-30
5168,326.78,326.78,326.78,326.78,0.00,0.00,0.00,2000-03-29
5169,326.80,326.80,326.80,326.80,0.00,0.00,0.00,2000-03-28
5170,325.14,325.14,325.14,325.14,0.00,0.00,0.00,2000-03-27
5171,321.67,321.67,321.67,321.67,0.00,0.00,0.00,2000-03-24
5172,318.31,318.31,318.31,318.31,0.00,0.00,0.00,2000-03-23
5173,316.33,316.33,316.33,316.33,0.00,0.00,0.00,2000-03-22
5174,316.53,316.53,316.53,316.53,0.00,0.00,0.00,2000-03-21
5175,318.54,318.54,318.54,318.54,0.00,0.00,0.00,2000-03-20
5176,318.93,318.93,318.93,318.93,0.00,0.00,0.00,2000-03-17
5177,324.95,324.95,324.95,324.95,0.00,0.00,0.00,2000-03-16
5178,326.70,326.70,326.70,326.70,0.00,0.00,0.00,2000-03-15
5179,328.15,328.15,328.15,328.15,0.00,0.00,0.00,2000-03-14
5180,329.20,329.20,329.20,329.20,0.00,0.00,0.00,2000-03-13
5181,330.90,330.90,330.90,330.90,0.00,0.00,0.00,2000-03-10
5182,329.81,329.81,329.81,329.81,0.00,0.00,0.00,2000-03-09
5183,327.30,327.30,327.30,327.30,0.00,0.00,0.00,2000-03-08
5184,327.01,327.01,327.01,327.01,0.00,0.00,0.00,2000-03-07
5185,323.78,323.78,323.78,323.78,0.00,0.00,0.00,2000-03-06
5186,335.07,335.07,335.07,335.07,0.00,0.00,0.00,2000-03-03
5187,315.97,315.97,315.97,315.97,0.00,0.00,0.00,2000-03-02
5188,312.56,312.56,312.56,312.56,0.00,0.00,0.00,2000-03-01
5189,308.19,308.19,308.19,308.19,0.00,0.00,0.00,2000-02-29
5190,306.79,306.79,306.79,306.79,0.00,0.00,0.00,2000-02-28
5191,304.55,304.55,304.55,304.55,0.00,0.00,0.00,2000-02-25
5192,303.61,303.61,303.61,303.61,0.00,0.00,0.00,2000-02-24
5193,311.42,311.42,311.42,311.42,0.00,0.00,0.00,2000-02-23
5194,297.62,297.62,297.62,297.62,0.00,0.00,0.00,2000-02-22
5195,296.43,296.43,296.43,296.43,0.00,0.00,0.00,2000-02-21
5196,296.35,296.35,296.35,296.35,0.00,0.00,0.00,2000-02-18
5197,295.06,295.06,295.06,295.06,0.00,0.00,0.00,2000-02-17
5198,291.77,291.77,291.77,291.77,0.00,0.00,0.00,2000-02-16
5199,301.88,301.88,301.88,301.88,0.00,0.00,0.00,2000-02-15
5200,288.53,288.53,288.53,288.53,0.00,0.00,0.00,2000-02-14
5201,285.30,285.30,285.30,285.30,0.00,0.00,0.00,2000-02-11
5202,294.36,294.36,294.36,294.36,0.00,0.00,0.00,2000-02-09
5203,282.37,282.37,282.37,282.37,0.00,0.00,0.00,2000-02-08
5204,278.74,278.74,278.74,278.74,0.00,0.00,0.00,2000-02-07
5205,278.96,278.96,278.96,278.96,0.00,0.00,0.00,2000-02-04
5206,278.16,278.16,278.16,278.16,0.00,0.00,0.00,2000-02-03
5207,277.21,277.21,277.21,277.21,0.00,0.00,0.00,2000-02-02
5208,276.15,276.15,276.15,276.15,0.00,0.00,0.00,2000-02-01
5209,275.78,275.78,275.78,275.78,0.00,0.00,0.00,2000-01-31
5210,273.76,273.76,273.76,273.76,0.00,0.00,0.00,2000-01-28
5211,277.16,277.16,277.16,277.16,0.00,0.00,0.00,2000-01-27
5212,276.39,276.39,276.39,276.39,0.00,0.00,0.00,2000-01-26
5213,275.78,275.78,275.78,275.78,0.00,0.00,0.00,2000-01-25
5214,276.49,276.49,276.49,276.49,0.00,0.00,0.00,2000-01-24
5215,278.33,278.33,278.33,278.33,0.00,0.00,0.00,2000-01-21
5216,276.95,276.95,276.95,276.95,0.00,0.00,0.00,2000-01-20
5217,276.67,276.67,276.67,276.67,0.00,0.00,0.00,2000-01-19
5218,273.94,273.94,273.94,273.94,0.00,0.00,0.00,2000-01-18
5219,272.55,272.55,272.55,272.55,0.00,0.00,0.00,2000-01-17
5220,269.88,269.88,269.88,269.88,0.00,0.00,0.00,2000-01-14
5221,269.92,269.92,269.92,269.92,0.00,0.00,0.00,2000-01-13
5222,268.65,268.65,268.65,268.65,0.00,0.00,0.00,2000-01-10
5223,267.88,267.88,267.88,267.88,0.00,0.00,0.00,2000-01-07
5224,265.76,265.76,265.76,265.76,0.00,0.00,0.00,2000-01-06
5225,264.52,264.52,264.52,264.52,0.00,0.00,0.00,2000-01-05
5226,262.94,262.94,262.94,262.94,0.00,0.00,0.00,2000-01-04
5227,262.50,262.50,262.50,262.50,0.00,0.00,0.00,2000-01-03
5228,262.52,262.52,262.52,262.52,0.00,0.00,0.00,1999-12-31
5229,261.82,261.82,261.82,261.82,0.00,0.00,0.00,1999-12-30
5230,261.21,261.21,261.21,261.21,0.00,0.00,0.00,1999-12-28
5231,260.61,260.61,260.61,260.61,0.00,0.00,0.00,1999-12-27
5232,259.46,259.46,259.46,259.46,0.00,0.00,0.00,1999-12-24
5233,260.23,260.23,260.23,260.23,0.00,0.00,0.00,1999-12-23
5234,259.71,259.71,259.71,259.71,0.00,0.00,0.00,1999-12-22
5235,258.58,258.58,258.58,258.58,0.00,0.00,0.00,1999-12-21
5236,257.74,257.74,257.74,257.74,0.00,0.00,0.00,1999-12-20
5237,256.90,256.90,256.90,256.90,0.00,0.00,0.00,1999-12-17
5238,256.40,256.40,256.40,256.40,0.00,0.00,0.00,1999-12-16
5239,254.30,254.30,254.30,254.30,0.00,0.00,0.00,1999-12-15
5240,253.19,253.19,253.19,253.19,0.00,0.00,0.00,1999-12-14
5241,252.07,252.07,252.07,252.07,0.00,0.00,0.00,1999-12-13
5242,255.49,255.49,255.49,255.49,0.00,0.00,0.00,1999-12-10
5243,255.53,255.53,255.53,255.53,0.00,0.00,0.00,1999-12-09
5244,255.94,255.94,255.94,255.94,0.00,0.00,0.00,1999-12-08
5245,256.09,256.09,256.09,256.09,0.00,0.00,0.00,1999-12-07
5246,257.24,257.24,257.24,257.24,0.00,0.00,0.00,1999-12-06
5247,257.91,257.91,257.91,257.91,0.00,0.00,0.00,1999-12-03
5248,257.10,257.10,257.10,257.10,0.00,0.00,0.00,1999-12-02
5249,257.99,257.99,257.99,257.99,0.00,0.00,0.00,1999-12-01
5250,260.56,260.56,260.56,260.56,0.00,0.00,0.00,1999-11-30
5251,260.89,260.89,260.89,260.89,0.00,0.00,0.00,1999-11-29
5252,261.38,261.38,261.38,261.38,0.00,0.00,0.00,1999-11-26
5253,260.74,260.74,260.74,260.74,0.00,0.00,0.00,1999-11-25
5254,259.06,259.06,259.06,259.06,0.00,0.00,0.00,1999-11-24
5255,259.18,259.18,259.18,259.18,0.00,0.00,0.00,1999-11-23
5256,259.97,259.97,259.97,259.97,0.00,0.00,0.00,1999-11-22
5257,257.55,257.55,257.55,257.55,0.00,0.00,0.00,1999-11-19
5258,256.88,256.88,256.88,256.88,0.00,0.00,0.00,1999-11-18
5259,256.15,256.15,256.15,256.15,0.00,0.00,0.00,1999-11-17
5260,254.58,254.58,254.58,254.58,0.00,0.00,0.00,1999-11-16
5261,255.02,255.02,255.02,255.02,0.00,0.00,0.00,1999-11-15
5262,255.44,255.44,255.44,255.44,0.00,0.00,0.00,1999-11-12
5263,255.64,255.64,255.64,255.64,0.00,0.00,0.00,1999-11-11
